date,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
2012-05-11,-0.322143522798661,-0.301039122413707,-0.275433609752712,-0.023598155105797,0.256660076375827,-1.41747108693251
2012-05-18,-0.288998814386938,-0.251493674848457,-0.256954739190204,0.0098253276282301,0.271097664741323,-1.41253699269059
2012-05-25,-0.26249615387328,-0.203160713876682,-0.241620286887079,0.0379128966379089,0.280018028682987,-1.40816105945749
2012-06-01,-0.243627347619219,-0.164934931272082,-0.231479797304208,0.0595631612435169,0.283349132719349,-1.40437023936875
2012-06-08,-0.236368163367888,-0.152249279232368,-0.228680659491074,0.0721795986837838,0.281171891537441,-1.40117143889414
2012-06-15,-0.241833738288738,-0.169494825861397,-0.234946540629969,0.0756142003340173,0.274365684260068,-1.39855440031256
2012-06-22,-0.257169227340507,-0.207173748873861,-0.249319680499523,0.0711485933890814,0.264571845677219,-1.39649368527858
2012-06-29,-0.276502160399292,-0.247967552015073,-0.268179699439866,0.0613480134235674,0.252974495816528,-1.39495393039863
2012-07-06,-0.299519902093045,-0.283816938693105,-0.291014642209839,0.0473186883142435,0.240699496790229,-1.39389708682077
2012-07-13,-0.323198772259809,-0.306367944898763,-0.31624555627271,0.0317233635474711,0.228630304645225,-1.39327617961115
2012-07-20,-0.347005185782765,-0.322524795382795,-0.342038241133395,0.0145782483695483,0.217946403480303,-1.39304682359825
2012-07-27,-0.368364317097267,-0.336679201133374,-0.366229383021407,-0.0024515118248984,0.2085321509648,-1.39316850356516
2012-08-03,-0.389741094639238,-0.357285416213493,-0.389312351848031,-0.0201661128257148,0.200440426159314,-1.39360316114633
2012-08-10,-0.408890077288399,-0.383847906158824,-0.410153315269071,-0.0373891556608923,0.193468511658518,-1.39431653610608
2012-08-17,-0.427059773797108,-0.411999778747744,-0.429061492164444,-0.0544467560456602,0.186692175998156,-1.39527818774417
2012-08-24,-0.445102524120534,-0.438443930601865,-0.446370180663199,-0.0717560268398417,0.179566722598719,-1.39646023247697
2012-08-31,-0.462444276608286,-0.45972331587248,-0.461879698645664,-0.0889691279968787,0.171441807279733,-1.39783608663522
2012-09-07,-0.48083032633903,-0.480462523029918,-0.476814501293842,-0.106102230777683,0.161389812927688,-1.39937976026589
2012-09-14,-0.499982702823795,-0.504322590315254,-0.491664508623279,-0.122348836663487,0.149135579124843,-1.40106413884495
2012-09-21,-0.516132900378147,-0.531004016981074,-0.505335324941294,-0.135704623796017,0.135186310489394,-1.40286006999722
2012-09-28,-0.529197719855044,-0.557918239038768,-0.517531592957655,-0.144411040259506,0.116806884872752,-1.40473587950752
2012-10-05,-0.540179773324506,-0.583175871488004,-0.52960790285706,-0.149073629132145,0.0959812018836413,-1.40666101980181
2012-10-12,-0.547133864626562,-0.598039238316905,-0.540386483662891,-0.148701509925817,0.0721971511906619,-1.40859609056692
2012-10-19,-0.551256784441994,-0.602471181487887,-0.549943773995964,-0.144477312968038,0.0455795487023199,-1.41050985742039
2012-10-26,-0.551112199964535,-0.595432483396357,-0.557668538386786,-0.136561447846897,0.0165603068494047,-1.41237076356527
2012-11-02,-0.549869871465656,-0.586156334347136,-0.564178690968975,-0.127756061173261,-0.0148165575213029,-1.41414878265419
2012-11-09,-0.548070849965851,-0.579525925037714,-0.569035958118978,-0.119809817511184,-0.0484480508058902,-1.41581412075996
2012-11-16,-0.54758503457957,-0.577844211807815,-0.572759686350097,-0.114800886106863,-0.0840104573305347,-1.4173357671975
2012-11-23,-0.551300345686025,-0.584999635215349,-0.575421505907461,-0.115649881713977,-0.121235209208656,-1.41867888695965
2012-11-30,-0.556953591200851,-0.592950332965353,-0.576777047129386,-0.121339041418578,-0.159458968056204,-1.4198030883132
2012-12-07,-0.565429746210799,-0.600669500946557,-0.577512631120653,-0.132068748050373,-0.19799701476298,-1.42066095772902
2012-12-14,-0.57680508783094,-0.608851140529645,-0.578559403542713,-0.147015126695789,-0.235680757635771,-1.42119603320987
2012-12-21,-0.589186371398474,-0.616856256891912,-0.580125099796775,-0.163794098711785,-0.271762601047638,-1.42134260532254
2012-12-28,-0.60123935947183,-0.625218077338569,-0.583310287023235,-0.180174105959663,-0.304430438679025,-1.42102799964558
2013-01-04,-0.61571561698546,-0.63951565717198,-0.588985656119945,-0.196630863175199,-0.332887356722181,-1.42017477432242
2013-01-11,-0.628358409815195,-0.653063369875175,-0.595631971836064,-0.210628915752683,-0.355893218681113,-1.4186950870908
2013-01-18,-0.637859412845232,-0.661898605977335,-0.602078532606244,-0.221385751666227,-0.373148487280396,-1.41651751844857
2013-01-25,-0.644596631476114,-0.665490520620356,-0.607360679894313,-0.229461884849586,-0.384848013539799,-1.41357468757293
2013-02-01,-0.648141949871994,-0.662943524136622,-0.610971647875348,-0.234764117381351,-0.391481910836579,-1.40981330037391
2013-02-08,-0.64945356450425,-0.658960525165519,-0.613343910488294,-0.237794113160567,-0.393923308078049,-1.4051999980229
2013-02-15,-0.650838434875623,-0.661333348334269,-0.614586427006553,-0.240405755921007,-0.393609616699486,-1.39972301784225
2013-02-22,-0.651846152866334,-0.670910846941093,-0.614584059169259,-0.242992939289796,-0.391490551269429,-1.39339394712232
2013-03-01,-0.652305463724428,-0.685849253215531,-0.61314531802688,-0.246322513011068,-0.388462490205625,-1.3862504718074
2013-03-08,-0.654581522973021,-0.707776646160719,-0.611313675215831,-0.252094825108149,-0.385341433203082,-1.37835528874447
2013-03-15,-0.657443108403939,-0.726615178206707,-0.609183960507732,-0.260147328823215,-0.382315757246832,-1.36979684840159
2013-03-22,-0.660446640439624,-0.739155065222924,-0.606557771730554,-0.270253540099666,-0.38054609451969,-1.36068831082556
2013-03-29,-0.665108613682128,-0.748467407456914,-0.605281386098883,-0.283212901570914,-0.378673389890755,-1.35116125655622
2013-04-05,-0.672260488002918,-0.756606395389586,-0.605229475782496,-0.298495215890269,-0.378623302530409,-1.341353362568
2013-04-12,-0.682632514997744,-0.76693268785432,-0.607062316863858,-0.315678600876378,-0.380552046039236,-1.33142792931399
2013-04-19,-0.693292580400774,-0.78011646000292,-0.608591361275744,-0.33313157323137,-0.384965750533209,-1.32152367756072
2013-04-26,-0.705394315529002,-0.797873219304689,-0.610335633746931,-0.349759233644082,-0.393064914069282,-1.31177218256445
2013-05-03,-0.715080165364521,-0.814109938098439,-0.609719314598012,-0.363499328758366,-0.405254695065991,-1.30228802368898
2013-05-10,-0.71996858056262,-0.824922394474333,-0.60578605004756,-0.372123812848221,-0.42249730308812,-1.29316336013
2013-05-17,-0.717693535249454,-0.822849306815356,-0.597223701810371,-0.374261114924591,-0.445336292983935,-1.28446765390969
2013-05-24,-0.708191016130317,-0.806475595485643,-0.584336881614123,-0.370031990835084,-0.473449754968517,-1.27624932031392
2013-05-31,-0.692138516198401,-0.77659708936827,-0.567695723226829,-0.360284905283435,-0.506599884268569,-1.26853573852584
2013-06-07,-0.672778722030445,-0.73773364119983,-0.54948267969989,-0.347293470954783,-0.543738104447083,-1.26133582330699
2013-06-14,-0.654032131397583,-0.699062076497078,-0.532628438387809,-0.333278488154866,-0.583948961800046,-1.25464225339828
2013-06-21,-0.638587228032437,-0.670233107669733,-0.51859638323658,-0.32130067928152,-0.624554191452187,-1.24843268835916
2013-06-28,-0.631253996268728,-0.658920215012855,-0.510191599293982,-0.312850999918235,-0.665943829748254,-1.24267441898676
2013-07-05,-0.63143636902457,-0.665916264202093,-0.508366755354217,-0.308658135422981,-0.704027793733037,-1.23732744063535
2013-07-12,-0.638715468659796,-0.687756124220986,-0.512611532082783,-0.308622370282461,-0.737357042483562,-1.23234256557346
2013-07-19,-0.650677365660028,-0.716903823650189,-0.521201347443423,-0.311668330368358,-0.764309073495955,-1.22766555383943
2013-07-26,-0.662250271032759,-0.742337162011893,-0.530570495843705,-0.315808977036688,-0.783504866756936,-1.22324055592364
2013-08-02,-0.670410589718889,-0.756534325313417,-0.538282369961863,-0.31958347949342,-0.794000082578757,-1.21900829717341
2013-08-09,-0.674366663059294,-0.759766328399268,-0.543515526517138,-0.322147479896343,-0.795341876243315,-1.21490914204865
2013-08-16,-0.673718827416347,-0.753747529835025,-0.545224142758685,-0.323488584041567,-0.787383079702399,-1.21088483472738
2013-08-23,-0.669942256423586,-0.745279497116575,-0.544661516131259,-0.323845684434139,-0.770262137685957,-1.20687951940956
2013-08-30,-0.666145592751512,-0.740313486660838,-0.544312832319223,-0.324130007087741,-0.744549510494926,-1.20284128151121
2013-09-06,-0.664505285932518,-0.741381658138208,-0.545368792858509,-0.325445899737092,-0.711811883018052,-1.1987235521937
2013-09-13,-0.666412664292484,-0.747322413190223,-0.549572124468015,-0.328309938087839,-0.673360153323876,-1.19448614126572
2013-09-20,-0.671137976877311,-0.754528295954305,-0.556266261226524,-0.332968167794,-0.631304643372917,-1.19009711874597
2013-09-27,-0.678469948263068,-0.760540169366116,-0.565768979864036,-0.339358129060878,-0.587654495424009,-1.18553368238821
2013-10-04,-0.68802688453874,-0.765358051128068,-0.57708891305143,-0.34753601836926,-0.544920669239408,-1.18078118193511
2013-10-11,-0.700182934404201,-0.773512057589125,-0.590612320741952,-0.357354871746194,-0.504673420574869,-1.17583598779602
2013-10-18,-0.714021179393212,-0.786978329590439,-0.60530371567542,-0.368354802561441,-0.468474834745135,-1.17070405107731
2013-10-25,-0.727759834944479,-0.805018734981436,-0.620041717135645,-0.379706712320094,-0.436853278433682,-1.16540053211659
2013-11-01,-0.739644247236849,-0.824875484385577,-0.633414965518799,-0.390387623044908,-0.410406862179161,-1.15995014110155
2013-11-08,-0.750227899613759,-0.84402003702887,-0.644711265612038,-0.40067802585904,-0.389300136841272,-1.15438783538997
2013-11-15,-0.759088613534641,-0.857628023926973,-0.653583387794975,-0.410209185489354,-0.372685862654429,-1.1487577164256
2013-11-22,-0.765779759669644,-0.865221980583646,-0.659447966948549,-0.418763249851295,-0.359679213440729,-1.1431130576666
2013-11-29,-0.7710433746745,-0.870373856953002,-0.662674127972863,-0.426412062116074,-0.349242266106773,-1.13751591725482
2013-12-06,-0.774735005836676,-0.877095469705749,-0.664016197693588,-0.432503110025294,-0.339956654538738,-1.13203617272795
2013-12-13,-0.777714465821474,-0.887480066041086,-0.664712139696533,-0.436810850446285,-0.330566622747453,-1.12675133430861
2013-12-20,-0.779504388573867,-0.900808587247861,-0.665140492678152,-0.438812948143596,-0.320122378515574,-1.12174509351656
2013-12-27,-0.780301413683424,-0.912178651930467,-0.665541245043593,-0.438838449677496,-0.308184323703642,-1.11710329044344
2014-01-03,-0.777953558977093,-0.915261383816889,-0.666005104027844,-0.435061158993561,-0.294264353994675,-1.11291327468142
2014-01-10,-0.77522305199009,-0.909056416711151,-0.667952963447642,-0.429474706018874,-0.278953395837838,-1.10926487205256
2014-01-17,-0.77113782263442,-0.895643569126146,-0.670153843019255,-0.422759569810129,-0.262696540683183,-1.10623287226583
2014-01-24,-0.766990778728293,-0.88104919795415,-0.673231304147365,-0.415788347248886,-0.246695743046601,-1.10388424630229
2014-01-31,-0.76445945904018,-0.872821278786819,-0.677395141181438,-0.410023914630221,-0.232146581113798,-1.10227113585408
2014-02-07,-0.765121952619599,-0.87486366645691,-0.683210385113092,-0.406269783554762,-0.22040816727607,-1.10142444774657
2014-02-14,-0.768925021991368,-0.883423225417861,-0.690390609432748,-0.404328097601375,-0.212829613644623,-1.10135202927912
2014-02-21,-0.773261335437837,-0.891358590991476,-0.697082968947209,-0.403134529154637,-0.210570277478091,-1.10203631124794
2014-02-28,-0.777461291258543,-0.892963955735407,-0.702900621934026,-0.401810006498006,-0.214494686048142,-1.1034311407227
2014-03-07,-0.780426645744523,-0.883468582074894,-0.707685984332517,-0.399276573474945,-0.224593776795726,-1.10546227974723
2014-03-14,-0.780880060240914,-0.866774289095205,-0.71058083218027,-0.395136269010309,-0.240218868129948,-1.10802596070304
2014-03-21,-0.779967125358332,-0.849038909231664,-0.711971288688602,-0.389879999411433,-0.26064333713743,-1.11098945543603
2014-03-28,-0.777181821605935,-0.833254571946927,-0.712378497746359,-0.383207055759997,-0.284177831076728,-1.11419801728894
2014-04-04,-0.775263307482873,-0.824583958622098,-0.712804459870338,-0.377083129271991,-0.309072724633798,-1.11748752126386
2014-04-11,-0.772702554792072,-0.818657844449418,-0.71312972177125,-0.371040771029767,-0.333752084943017,-1.12066319301316
2014-04-18,-0.770841851975037,-0.812156125134571,-0.714010368234904,-0.365883868519953,-0.356989536103079,-1.12355806404386
2014-04-25,-0.770217994629751,-0.803692420705092,-0.715739200333982,-0.362347760367413,-0.377175310871809,-1.12601157559077
2014-05-02,-0.771517014657804,-0.794875704017353,-0.718381700400916,-0.361022566520076,-0.393126005025913,-1.12788271973988
2014-05-09,-0.774444558613659,-0.788209675503141,-0.721870076979861,-0.36165642267909,-0.403762209377881,-1.12905722578859
2014-05-16,-0.778635490263822,-0.788541137454959,-0.725477343792606,-0.364375522515468,-0.407909566280209,-1.12944878031782
2014-05-23,-0.784815975606301,-0.797992563402959,-0.729208088590384,-0.36901638848048,-0.405424370675379,-1.12899796277223
2014-05-30,-0.790603865922132,-0.811476732076606,-0.732492983047565,-0.373937463121426,-0.395541586007405,-1.12767330548429
2014-06-06,-0.793970173442746,-0.824108356384297,-0.733653395015296,-0.378087394870001,-0.379013739030298,-1.12546844134223
2014-06-13,-0.794191278744222,-0.831327785589584,-0.732397859412221,-0.380953371640119,-0.356294420208052,-1.12240005741922
2014-06-20,-0.790874889330216,-0.830384628703718,-0.728461623286285,-0.381871588682028,-0.329385252610473,-1.11850642697497
2014-06-27,-0.783958754161179,-0.821996723850768,-0.722010167345136,-0.38092182778723,-0.299749499904517,-1.11384176961363
2014-07-04,-0.774069719557868,-0.808827093640108,-0.713243884605502,-0.378053662645652,-0.270536051450314,-1.10846702651165
2014-07-11,-0.762655791728093,-0.794392851971951,-0.703318108812583,-0.373629384406784,-0.244334582906636,-1.10246057469355
2014-07-18,-0.750646131801478,-0.780788672725115,-0.693150341152598,-0.367937221933195,-0.223177641211048,-1.09589738574458
2014-07-25,-0.740132870287197,-0.770530863448321,-0.684471092735939,-0.361471539640345,-0.208603109422965,-1.08885134975278
2014-08-01,-0.731657469058863,-0.763379885433426,-0.677680022739521,-0.354367798001325,-0.201447267450746,-1.08139496748837
2014-08-08,-0.726698571682586,-0.763591017281749,-0.673357451373683,-0.347380182444108,-0.201400883779437,-1.07359728674386
2014-08-15,-0.726135344119158,-0.770752442539935,-0.672247858071833,-0.340235520318188,-0.207740018409935,-1.06552349490239
2014-08-22,-0.72583982446461,-0.781071964027886,-0.671842685374342,-0.331696314761782,-0.218459731727536,-1.0572362919124
2014-08-29,-0.723409399934528,-0.790713531031461,-0.670566303582159,-0.320999589052444,-0.231467932802798,-1.04879673360263
2014-09-05,-0.717578352858718,-0.797423628295285,-0.666567094881812,-0.308749426218921,-0.244502570156184,-1.0402647392776
2014-09-12,-0.706930542680103,-0.794153233925607,-0.659068551928221,-0.295153468379125,-0.254917021884034,-1.03170072781251
2014-09-19,-0.691878457633423,-0.781188085957025,-0.64805541842675,-0.281413937295057,-0.260760990903049,-1.02316556133605
2014-09-26,-0.674598905239694,-0.760670532359304,-0.634989530279088,-0.268885837518186,-0.261188301360344,-1.01472015875558
2014-10-03,-0.658376693074463,-0.74026826294334,-0.621686864465451,-0.259442475528771,-0.256078445275315,-1.00642167817948
2014-10-10,-0.646592410174224,-0.725981873956643,-0.611686200003539,-0.253483698228871,-0.246032144930922,-0.998332741775463
2014-10-17,-0.63865064407518,-0.719652490915209,-0.605190900955772,-0.250275818292528,-0.232633201704634,-0.990498667345198
2014-10-24,-0.639901601749938,-0.727256302953083,-0.6060556861026,-0.250354963409083,-0.217741128623044,-0.982959060227506
2014-10-31,-0.645043237891618,-0.741494085222784,-0.610559751295917,-0.25175801310204,-0.202772594775232,-0.975742491697052
2014-11-07,-0.652181172556188,-0.757377530177689,-0.617211802536407,-0.252809371788727,-0.189518092356965,-0.968865609654909
2014-11-14,-0.657177664762841,-0.766775685963535,-0.622809852067306,-0.251715461015062,-0.178709360470707,-0.962333950767167
2014-11-21,-0.656550094093185,-0.764608891623457,-0.624296432261919,-0.246866621944434,-0.171428944253568,-0.956143482641933
2014-11-28,-0.65005554066863,-0.752365989676112,-0.62013474154472,-0.238341381234134,-0.168417459111975,-0.950281272781553
2014-12-05,-0.637063962160125,-0.732398553245922,-0.610319571127606,-0.225604660749109,-0.16946846648053,-0.944727252411422
2014-12-12,-0.617146771142285,-0.707416298647767,-0.594493268333511,-0.208973317030031,-0.174390824159007,-0.939455817666605
2014-12-19,-0.594174323100484,-0.684041063124831,-0.575144262163739,-0.190403479227962,-0.182819724320794,-0.934436786485295
2014-12-26,-0.572227968323871,-0.664910665253342,-0.554893452215599,-0.172184786860426,-0.194454624433201,-0.929637663127908
2015-01-02,-0.549784143723521,-0.647091561485268,-0.534568944948843,-0.153656325573844,-0.208786620119035,-0.925025159174251
2015-01-09,-0.531467397653583,-0.630767542991892,-0.51675904837581,-0.137789214484907,-0.22533827702831,-0.920566211065887
2015-01-16,-0.516882704109411,-0.613634675598955,-0.501785314833971,-0.124832868243749,-0.24362818054539,-0.916225199876538
2015-01-23,-0.50847514275587,-0.599951786037018,-0.491716449946602,-0.115950055901552,-0.262378064183569,-0.911972082527119
2015-01-30,-0.505062565195682,-0.591460472682097,-0.48610487884445,-0.110913123791331,-0.280372792330063,-0.907777830598803
2015-02-06,-0.506486855548489,-0.590121979000261,-0.485247772070555,-0.109201087473474,-0.296474694757269,-0.90361637346151
2015-02-13,-0.511119852204023,-0.595276008607526,-0.488321321850133,-0.110131343440421,-0.308762512044222,-0.899464967156528
2015-02-20,-0.517883994704175,-0.604353691771996,-0.494696388219327,-0.112555976913536,-0.316517277790842,-0.895303867496349
2015-02-27,-0.524988612540999,-0.612172520613602,-0.503053655940603,-0.115385852824697,-0.319033631835713,-0.89111586573618
2015-03-06,-0.530031064784704,-0.613621254037444,-0.511542291195698,-0.117251892193097,-0.316498274678082,-0.886886258754883
2015-03-13,-0.533782109721637,-0.610498628859709,-0.51990208704106,-0.118287154720668,-0.309333813995707,-0.882602206424866
2015-03-20,-0.536998913804691,-0.606291802881637,-0.527437340887683,-0.11905168617853,-0.298557206047021,-0.878252533217751
2015-03-27,-0.538783036550857,-0.603706124613235,-0.534773323530791,-0.118153252727985,-0.285059443154601,-0.873827908478321
2015-04-03,-0.540373656315372,-0.604436314758177,-0.541071263483489,-0.117165181140572,-0.270277274353888,-0.869320533883136
2015-04-10,-0.542361441685328,-0.60746574545467,-0.547064726169018,-0.11615556160426,-0.255329290419468,-0.864722457418667
2015-04-17,-0.543663055713988,-0.607891267072954,-0.552153125599965,-0.114734050787409,-0.241745221152762,-0.860029363976258
2015-04-24,-0.545585491300209,-0.605732223499991,-0.556294822727112,-0.114109307272707,-0.230637266041093,-0.855238686083361
2015-05-01,-0.546472402981508,-0.597830260843179,-0.558700751095627,-0.113519563550355,-0.223170596650113,-0.850349602527783
2015-05-08,-0.54636202157624,-0.587503899911873,-0.559674636512444,-0.112858860969056,-0.219684421823678,-0.845364101797613
2015-05-15,-0.546754493621624,-0.581560128652702,-0.560139635201644,-0.112605692127375,-0.220108652224357,-0.840286479816566
2015-05-22,-0.547325044100764,-0.580556857143048,-0.560234921379415,-0.112235103211517,-0.224152512178659,-0.835123180015395
2015-05-29,-0.547135302342701,-0.582268833253107,-0.559683714854179,-0.111338254195647,-0.230498999201378,-0.829882819041075
2015-06-05,-0.546484987838646,-0.58347934908328,-0.558997178145391,-0.109671442010123,-0.237702763866821,-0.824575827039613
2015-06-12,-0.545382578382729,-0.57973511238922,-0.558469514612113,-0.106767753384549,-0.24420193754319,-0.81921427317878
2015-06-19,-0.542705092703805,-0.568449807482265,-0.557578366360397,-0.102177186791711,-0.247800046611579,-0.813811655355061
2015-06-26,-0.540024194152453,-0.554711343350941,-0.557029883615341,-0.0961519825470057,-0.247026872091978,-0.808382028727544
2015-07-03,-0.534914788744913,-0.538595381360404,-0.555697941989873,-0.0874372115193702,-0.240437604611178,-0.802938850069171
2015-07-10,-0.529930505588418,-0.527951262193394,-0.555451391530822,-0.0763214438357977,-0.226811633755521,-0.797496564898303
2015-07-17,-0.524490065248475,-0.523695875510466,-0.554632240756106,-0.0636172519357188,-0.205585527500515,-0.792066215231204
2015-07-24,-0.514800247402809,-0.517951878180835,-0.550698424175698,-0.0486214054200382,-0.176655794900414,-0.78665688691444
2015-07-31,-0.50015724972496,-0.506096701746604,-0.542475044375094,-0.0321459564273882,-0.140737316263145,-0.781275005135241
2015-08-07,-0.481343115392326,-0.486727336924723,-0.530042524125033,-0.0153744222229803,-0.0993939161483503,-0.775924157397381
2015-08-14,-0.459917215147274,-0.460506446656944,-0.514613892901804,0.0008815523011093,-0.0553439438232136,-0.770605618651255
2015-08-21,-0.437496113568255,-0.430756488004719,-0.49765102332484,0.0156348241818017,-0.0113091999254861,-0.765319034926158
2015-08-28,-0.417262409571426,-0.40541965682637,-0.482575489662963,0.0282271592422294,0.0298303534775202,-0.760062943473483
2015-09-04,-0.404228357887564,-0.391135341237019,-0.473551233283408,0.0379034606654025,0.0643398574642241,-0.754835623686081
2015-09-11,-0.398448198480714,-0.387539744204601,-0.471473390636593,0.0445096226797658,0.0905969010220172,-0.749635689578998
2015-09-18,-0.398582668840128,-0.391749492688092,-0.475520518821788,0.0482137431357206,0.107223087357094,-0.744462663269324
2015-09-25,-0.404326517535847,-0.400356991371541,-0.485333551655275,0.0493947482701201,0.113254609867807,-0.739317724250248
2015-10-02,-0.414094263997821,-0.410027090319222,-0.499753673747895,0.0488173003192819,0.109220488347743,-0.73420396509656
2015-10-09,-0.429814833960309,-0.423848053310127,-0.518551185084078,0.0459194532157468,0.0958004785331803,-0.729125006635439
2015-10-16,-0.444331893734847,-0.435892628900877,-0.537014704951353,0.0437115911653565,0.0747596287870245,-0.724087623502691
2015-10-23,-0.457305982418632,-0.448003409431492,-0.554082595519572,0.0430044309851617,0.0479281037930518,-0.71909729611919
2015-10-30,-0.466579341523248,-0.460833516491371,-0.56733785683816,0.0448860100613101,0.0173653876151669,-0.714159880949287
